0 6 6
0 0 0 0 0 0 
27 6 6
1 1 1 1 1 1 
1 1 1 1 1 1 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
28 6 6
0 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
29 6 6
0 0 0 0 0 0 
0 1 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
30 6 6
0 0 0 0 0 0 
0 1 1 1 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
31 6 6
0 0 0 0 0 0 
0 1 1 1 1 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
32 6 6
0 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
33 6 6
0 0 0 0 0 0 
0 1 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
34 6 6
0 0 0 0 0 0 
0 1 1 1 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
35 6 6
0 0 0 0 0 0 
0 1 1 1 1 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
36 6 6
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
37 6 6
1 1 1 0 0 0 
1 1 1 0 0 0 
1 1 1 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
38 6 6
1 1 1 1 0 0 
1 1 1 1 0 0 
1 1 1 1 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
39 6 6
1 1 1 1 1 0 
1 1 1 1 1 0 
1 1 1 1 1 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
40 6 6
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
41 6 6
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
42 6 6
0 0 0 0 0 1 
0 0 0 0 0 1 
0 0 0 0 0 1 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
43 6 6
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
44 6 6
1 1 1 0 0 0 
1 1 1 0 0 0 
1 1 1 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
45 6 6
1 1 1 1 0 0 
1 1 1 1 0 0 
1 1 1 1 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
46 6 6
1 1 1 1 1 0 
1 1 1 1 1 0 
1 1 1 1 1 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
47 6 6
0 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
48 6 6
0 0 0 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
49 6 6
0 0 0 0 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
50 6 6
0 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
51 6 6
0 0 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
52 6 6
0 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
53 6 6
0 0 0 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
54 6 6
0 0 0 0 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
55 6 6
0 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
56 6 6
0 0 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
57 6 6
0 0 0 0 0 0 
0 0 0 1 0 0 
0 0 0 1 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
58 6 6
0 0 0 0 0 0 
0 0 0 1 1 0 
0 0 0 1 1 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
59 6 6
0 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
60 6 6
0 0 0 0 0 0 
1 1 1 0 0 0 
1 1 1 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
61 6 6
0 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
62 6 6
0 0 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
63 6 6
0 0 0 0 0 0 
0 0 0 1 0 0 
0 0 0 1 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
64 6 6
0 0 0 0 0 0 
0 0 0 1 1 0 
0 0 0 1 1 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
65 6 6
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
66 6 6
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
67 6 6
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
68 6 6
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
69 6 6
0 0 1 1 1 0 
0 0 1 1 1 0 
0 0 1 1 1 0 
0 0 1 1 1 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
70 6 6
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
71 6 6
1 1 0 0 0 0 
1 1 0 0 0 0 
1 1 0 0 0 0 
1 1 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
72 6 6
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
73 6 6
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
74 6 6
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
75 6 6
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
76 6 6
0 0 1 1 1 0 
0 0 1 1 1 0 
0 0 1 1 1 0 
0 0 1 1 1 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
77 6 6
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
78 6 6
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
79 6 6
0 0 0 1 0 0 
0 0 0 1 0 0 
0 0 0 1 0 0 
0 0 0 1 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
80 6 6
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
81 6 6
1 1 0 0 0 0 
1 1 0 0 0 0 
1 1 0 0 0 0 
1 1 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
82 6 6
1 1 1 0 0 0 
1 1 1 0 0 0 
1 1 1 0 0 0 
1 1 1 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
83 6 6
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
84 6 6
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
85 6 6
0 0 0 1 0 0 
0 0 0 1 0 0 
0 0 0 1 0 0 
0 0 0 1 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
86 6 6
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
87 6 6
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
88 6 6
0 0 0 1 0 0 
0 0 0 1 0 0 
0 0 0 1 0 0 
0 0 0 1 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
89 6 6
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
90 6 6
1 1 0 0 0 0 
1 1 0 0 0 0 
1 1 0 0 0 0 
1 1 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
91 6 6
1 1 1 0 0 0 
1 1 1 0 0 0 
1 1 1 0 0 0 
1 1 1 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
92 6 6
1 1 1 1 1 1 
1 1 1 1 1 1 
1 1 1 1 1 1 
1 1 1 1 1 1 
0 0 0 0 0 0 
0 0 0 0 0 0 
93 6 6
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
94 6 6
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
95 6 6
0 0 0 1 0 0 
0 0 0 1 0 0 
0 0 0 1 0 0 
0 0 0 1 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
96 6 6
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
97 6 6
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
98 6 6
0 1 1 0 0 0 
0 1 1 0 0 0 
0 1 1 0 0 0 
0 1 1 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
99 6 6
0 1 1 1 0 0 
0 1 1 1 0 0 
0 1 1 1 0 0 
0 1 1 1 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
100 6 6
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
101 6 6
0 0 0 0 1 1 
0 0 0 0 1 1 
0 0 0 0 1 1 
0 0 0 0 1 1 
0 0 0 0 0 0 
0 0 0 0 0 0 
102 6 6
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
103 6 6
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
104 6 6
0 1 1 0 0 0 
0 1 1 0 0 0 
0 1 1 0 0 0 
0 1 1 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
105 6 6
0 1 1 1 0 0 
0 1 1 1 0 0 
0 1 1 1 0 0 
0 1 1 1 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
106 6 6
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
107 6 6
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
108 6 6
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
109 6 6
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
110 6 6
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
111 6 6
1 1 0 0 0 0 
1 1 0 0 0 0 
1 1 0 0 0 0 
1 1 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
112 6 6
0 0 0 0 1 1 
0 0 0 0 1 1 
0 0 0 0 1 1 
0 0 0 0 1 1 
0 0 0 0 0 0 
0 0 0 0 0 0 
113 6 6
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
114 6 6
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
115 6 6
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
116 6 6
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 0 0 0 0 
0 0 0 0 0 0 
117 6 6
0 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
118 6 6
0 0 0 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 0 0 0 0 
119 6 6
0 0 0 0 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 0 0 0 0 
120 6 6
0 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
121 6 6
0 0 0 0 0 0 
1 1 0 0 0 0 
1 1 0 0 0 0 
1 1 0 0 0 0 
1 1 0 0 0 0 
0 0 0 0 0 0 
122 6 6
0 0 0 0 0 0 
0 0 0 0 1 1 
0 0 0 0 1 1 
0 0 0 0 1 1 
0 0 0 0 1 1 
0 0 0 0 0 0 
123 6 6
0 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
124 6 6
0 0 0 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 0 0 0 0 
125 6 6
0 0 0 0 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 0 0 0 0 
126 6 6
0 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
127 6 6
0 0 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 0 0 0 0 0 
128 6 6
0 0 0 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 0 0 0 0 
129 6 6
0 0 0 0 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 0 0 0 0 
130 6 6
0 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
131 6 6
0 0 0 0 0 0 
1 1 0 0 0 0 
1 1 0 0 0 0 
1 1 0 0 0 0 
1 1 0 0 0 0 
0 0 0 0 0 0 
132 6 6
0 0 0 0 0 0 
0 0 0 0 1 1 
0 0 0 0 1 1 
0 0 0 0 1 1 
0 0 0 0 1 1 
0 0 0 0 0 0 
133 6 6
0 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
134 6 6
0 0 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 0 0 0 0 0 
135 6 6
0 0 0 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 0 0 0 0 
136 6 6
0 0 0 0 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 0 0 0 0 
137 6 6
0 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
138 6 6
0 0 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 0 0 0 0 0 
139 6 6
0 0 0 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 0 0 0 0 
140 6 6
0 0 0 0 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 0 0 0 0 
141 6 6
0 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
142 6 6
0 0 0 0 0 0 
1 1 0 0 0 0 
1 1 0 0 0 0 
1 1 0 0 0 0 
1 1 0 0 0 0 
0 0 0 0 0 0 
143 6 6
0 0 0 0 0 0 
0 0 0 0 1 0 
0 0 0 0 1 0 
0 0 0 0 1 0 
0 0 0 0 1 0 
0 0 0 0 0 0 
144 6 6
0 0 0 0 0 0 
0 0 0 0 1 1 
0 0 0 0 1 1 
0 0 0 0 1 1 
0 0 0 0 1 1 
0 0 0 0 0 0 
145 6 6
0 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
146 6 6
0 0 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 0 0 0 0 0 
147 6 6
0 0 0 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 0 0 0 0 
148 6 6
0 0 0 0 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 0 0 0 0 
149 6 6
0 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
150 6 6
0 0 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 0 0 0 0 0 
151 6 6
0 0 0 0 0 0 
0 1 1 0 0 0 
0 1 1 0 0 0 
0 1 1 0 0 0 
0 1 1 0 0 0 
0 0 0 0 0 0 
152 6 6
0 0 0 0 0 0 
0 1 1 1 0 0 
0 1 1 1 0 0 
0 1 1 1 0 0 
0 1 1 1 0 0 
0 0 0 0 0 0 
153 6 6
0 0 0 0 0 0 
0 1 1 1 1 0 
0 1 1 1 1 0 
0 1 1 1 1 0 
0 1 1 1 1 0 
0 0 0 0 0 0 
154 6 6
0 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
0 0 0 0 0 0 
155 6 6
0 0 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 0 0 0 0 0 
156 6 6
0 0 0 0 0 0 
0 1 1 0 0 0 
0 1 1 0 0 0 
0 1 1 0 0 0 
0 1 1 0 0 0 
0 0 0 0 0 0 
157 6 6
0 0 0 0 0 0 
0 1 1 1 0 0 
0 1 1 1 0 0 
0 1 1 1 0 0 
0 1 1 1 0 0 
0 0 0 0 0 0 
158 6 6
0 0 0 0 0 0 
0 1 1 1 1 0 
0 1 1 1 1 0 
0 1 1 1 1 0 
0 1 1 1 1 0 
0 0 0 0 0 0 
159 6 6
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
160 6 6
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
0 1 0 0 0 0 
161 6 6
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
0 0 1 0 0 0 
162 6 6
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
0 0 1 1 0 0 
163 6 6
0 0 1 1 1 0 
0 0 1 1 1 0 
0 0 1 1 1 0 
0 0 1 1 1 0 
0 0 1 1 1 0 
0 0 1 1 1 0 
164 6 6
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
165 6 6
1 1 0 0 0 0 
1 1 0 0 0 0 
1 1 0 0 0 0 
1 1 0 0 0 0 
1 1 0 0 0 0 
1 1 0 0 0 0 
166 6 6
1 0 0 0 0 0 
1 0 0 0 0 0 
1 0 0 0 0 0 
